"Rk_name","Rk_Pk","Rk_Tm","Rk_Player","Rk_College","Rk_Yrs","Rk_G","Rk_MP","Rk_PTS","Rk_TRB","Rk_AST","Rk_FG_","Rk__3P_","Rk_FT_","Rk_WS","Rk_WS_48","Rk_BPM","Rk_VORP"
"103","103","ATL","","Manhattan College","","","","","","","","","","","","",""
"104","104","PHI","","Albany State University","","","","","","","","","","","","",""
"105","105","PHO","","Denver","","","","","","","","","","","","",""
"106","106","MIL","","UNLV","","","","","","","","","","","","",""
"107","107","SDR","","Ashland University","","","","","","","","","","","","",""
"108","108","SEA","","Utah State University","","","","","","","","","","","","",""
"109","109","CHI","","Loyola Chicago","","","","","","","","","","","","",""
"110","110","BAL","Wayne Chapman","Western Kentucky","","","","","","","","","","","","",""
"111","111","CIN","Butch Joyner","Indiana","","","","","","","","","","","","",""
"112","112","DET","","Syracuse","","","","","","","","","","","","",""
"113","113","SFW","","San Francisco","","","","","","","","","","","","",""
"114","114","NYK","","Kansas","","","","","","","","","","","","",""
"115","115","LAL","George Stone","Marshall","","","","","","","","","","","","",""
"116","116","BOS","","St. Bonaventure","","","","","","","","","","","","",""
"117","117","ATL","","Albany State University","","","","","","","","","","","","",""
"118","118","PHI","Clarence Brookins","Temple","","","","","","","","","","","","",""
"119","119","MIL","","Kentucky","","","","","","","","","","","","",""
"120","120","PHO","Mervin Jackson","Utah","","","","","","","","","","","","",""
"121","121","SDR","Mike Butler","Memphis","","","","","","","","","","","","",""
"122","122","SEA","Joe Kennedy","Duke","2","86","15.4","5.3","3.0","0.8",".373","",".794","-0.1","-.003","",""
"123","123","CHI","","Northwestern","","","","","","","","","","","","",""
"124","124","BAL","","Boston College","","","","","","","","","","","","",""
"125","125","CIN","","Vanderbilt","","","","","","","","","","","","",""
"126","126","DET","","Nebraska","","","","","","","","","","","","",""
"127","127","SFW","","Santa Clara","","","","","","","","","","","","",""
"128","128","NYK","","North Carolina A&T","","","","","","","","","","","","",""
"129","129","LAL","","East Carolina University","","","","","","","","","","","","",""
"130","130","BOS","","Long Island University","","","","","","","","","","","","",""
"131","131","ATL","Dwight Waller","Tennessee State","1","11","2.6","0.6","0.9","0.1",".222","",".429","-0.1","-.134","",""
"132","132","PHI","","Rider University","","","","","","","","","","","","",""
"133","133","PHO","Lee Davis","NC Central","","","","","","","","","","","","",""
"134","134","MIL","","Missouri","","","","","","","","","","","","",""
"135","135","SDR","","Clark Atlanta University","","","","","","","","","","","","",""
"136","136","SEA","Jim Marsh","USC","1","39","9.6","3.1","2.2","0.8",".333","",".695","-0.3","-.036","",""
"137","137","CHI","","Iowa State","","","","","","","","","","","","",""
"138","138","BAL","","Bowling Green","","","","","","","","","","","","",""
"139","139","CIN","","Rochester Institute of Technology","","","","","","","","","","","","",""
"140","140","SFW","","UNLV","","","","","","","","","","","","",""
"141","141","NYK","","Marshall","","","","","","","","","","","","",""
"142","142","LAL","","Presbyterian College","","","","","","","","","","","","",""
"143","143","BOS","","University of Evansville","","","","","","","","","","","","",""
"144","144","ATL","","Tennessee State","","","","","","","","","","","","",""
"145","145","PHI","","Miami (FL)","","","","","","","","","","","","",""
"146","146","MIL","","Marquette","","","","","","","","","","","","",""
"147","147","PHO","Ron Boone","Idaho State University","5","379","28.5","13.9","2.8","3.4",".454",".337",".854","11.5",".051","-2.1","-0.5"
"148","148","SDR","","Lane College","","","","","","","","","","","","",""
"149","149","SEA","","Utah","","","","","","","","","","","","",""
"150","150","CHI","","University of Wisconsin-Oshkosh","","","","","","","","","","","","",""
"151","151","BAL","","Texas-El Paso","","","","","","","","","","","","",""
"152","152","CIN","Glynn Saulters","Louisiana-Monroe","","","","","","","","","","","","",""
"153","153","SFW","","California","","","","","","","","","","","","",""
"154","154","NYK","","Guilford College","","","","","","","","","","","","",""
"155","155","LAL","Reggie Lacefield","Western Michigan","","","","","","","","","","","","",""
"156","156","BOS","","Fordham","","","","","","","","","","","","",""
"157","157","ATL","","Texas-El Paso","","","","","","","","","","","","",""
"158","158","PHI","","North Carolina A&T","","","","","","","","","","","","",""
"159","159","MIL","","Florida","","","","","","","","","","","","",""
"160","160","PHO","","Arizona","","","","","","","","","","","","",""
"161","161","SDR","","Lincoln University of Missouri","","","","","","","","","","","","",""
"162","162","SEA","Bud Ogden","Santa Clara","2","74","6.6","3.5","1.4","0.6",".445","",".692","0.7",".072","",""
"163","163","CHI","Herm Gilliam","Purdue","8","578","26.0","10.8","3.8","3.8",".441","",".792","20.8",".066","-0.1","3.2"
"164","164","BAL","","St. John's","","","","","","","","","","","","",""
"165","165","CIN","","UMass","","","","","","","","","","","","",""
"166","166","NYK","","Hillside University","","","","","","","","","","","","",""
"167","167","LAL","","Montana State","","","","","","","","","","","","",""
"168","168","BOS","","Rhode Island","","","","","","","","","","","","",""
"169","169","ATL","","South Carolina","","","","","","","","","","","","",""
"170","170","PHI","","Kansas State","","","","","","","","","","","","",""
"171","171","PHO","","","","","","","","","","","","","","",""
"172","172","SDR","","NC State","","","","","","","","","","","","",""
"173","173","SEA","","UCLA","","","","","","","","","","","","",""
"174","174","CHI","","Washington","","","","","","","","","","","","",""
"175","175","BAL","","East Tennessee State University","","","","","","","","","","","","",""
"176","176","CIN","","Southeastern Louisiana University","","","","","","","","","","","","",""
"177","177","NYK","","Princeton","","","","","","","","","","","","",""
"178","178","LAL","","Abilene Christian University","","","","","","","","","","","","",""
"179","179","BOS","","Holy Cross","","","","","","","","","","","","",""
"180","180","ATL","","Syracuse","","","","","","","","","","","","",""
"181","181","PHI","","Davidson","","","","","","","","","","","","",""
"182","182","SDR","Bill Gaines","East Texas State University","","","","","","","","","","","","",""
"183","183","CHI","","TCU","","","","","","","","","","","","",""
"184","184","BAL","","Bradley","","","","","","","","","","","","",""
"185","185","CIN","","Westminster College of Pennsylvania","","","","","","","","","","","","",""
"186","186","NYK","","Guilford College","","","","","","","","","","","","",""
"187","187","LAL","Johnny Baum","Temple","2","65","8.6","4.5","2.0","0.5",".414","",".690","0.3",".026","",""
"188","188","ATL","","Point Loma Nazarene","","","","","","","","","","","","",""
"189","189","PHI","","North Carolina A&T","","","","","","","","","","","","",""
"190","190","SDR","","Missouri-St. Louis","","","","","","","","","","","","",""
"191","191","CHI","","Louisville","","","","","","","","","","","","",""
"192","192","BAL","","San Francisco","","","","","","","","","","","","",""
"193","193","CIN","","Manchester University","","","","","","","","","","","","",""
"194","194","NYK","","Tennessee Wesleyan College","","","","","","","","","","","","",""
"195","195","LAL","","Wyoming","","","","","","","","","","","","",""
"196","196","ATL","","Baldwin-Wallace College","","","","","","","","","","","","",""
"197","197","PHI","","Villanova","","","","","","","","","","","","",""
"198","198","SDR","","San Diego State","","","","","","","","","","","","",""
"199","199","CHI","","Central Washington University","","","","","","","","","","","","",""
"200","200","BAL","","Cornell","","","","","","","","","","","","",""
"201","201","CIN","","Cincinnati","","","","","","","","","","","","",""
"202","202","NYK","Milt Williams","Lincoln University of Missouri","3","68","9.5","3.5","0.8","1.8",".424","",".674","0.7",".051","-3.4","-0.2"
"203","203","PHI","","Tennessee State","","","","","","","","","","","","",""
"204","204","SDR","","Pepperdine","","","","","","","","","","","","",""
"205","205","CHI","","DePaul","","","","","","","","","","","","",""
"206","206","BAL","","Fairfield","","","","","","","","","","","","",""
"207","207","CIN","","University of Evansville","","","","","","","","","","","","",""
"208","208","SDR","","UConn","","","","","","","","","","","","",""
"209","209","CHI","","Indiana State University","","","","","","","","","","","","",""
"210","210","BAL","","Seattle University","","","","","","","","","","","","",""
"211","211","CIN","","","","","","","","","","","","","","",""
"212","212","CHI","","Norfolk State","","","","","","","","","","","","",""
"213","213","BAL","","Midwestern State University","","","","","","","","","","","","",""
"214","214","CHI","","University of Delaware","","","","","","","","","","","","",""
"1","1","DET","Jimmy Walker","Providence","9","698","33.8","16.7","2.7","3.5",".461","",".829","42.9",".087","-1.4","1.4"
"2","2","BAL","Earl Monroe","Winston-Salem State","13","926","32.0","18.8","3.0","3.9",".464","",".807","77.4",".125","0.8","9.8"
"3","3","CHI","Clem Haskins","Western Kentucky","9","681","25.9","12.8","3.1","3.5",".449","",".792","35.8",".097","-0.1","1.5"
"4","4","DET","Sonny Dove","St. John's","2","57","7.0","3.1","2.0","0.4",".394","",".581","0.0","-.003","",""
"5","5","NYK","Walt Frazier","Southern Illinois","13","825","37.5","18.9","5.9","6.1",".490",".000",".786","113.5",".176","2.5","15.5"
"6","6","SEA","Al Tucker","Oklahoma Baptist University","3","257","20.8","9.5","5.0","0.9",".453","",".702","7.2",".065","",""
"7","7","SDR","Pat Riley","Kentucky","9","528","15.5","7.4","1.6","1.7",".414","",".705","4.5",".026","-4.7","-2.2"
"8","8","STL","Tom Workman","Seattle University","2","43","4.3","2.5","1.2","0.1",".432","",".711","0.4",".107","",""
"9","9","CIN","Mel Daniels","New Mexico","1","11","11.5","3.5","3.1","0.5",".371","",".565","0.0","-.002","-4.3","-0.1"
"10","10","SFW","Dave Lattin","Texas-El Paso","2","112","11.1","4.5","3.8","0.6",".400","",".644","0.7",".028","",""
"11","11","BOS","Mal Graham","NYU","2","70","12.7","4.7","1.7","1.1",".398","",".657","0.8",".043","",""
"12","12","PHI","Craig Raymond","BYU","1","27","6.6","2.0","2.5","0.3",".344","",".647","0.0","-.001","",""
"13","13","BAL","Jimmy Jones","Grambling State University","3","140","18.5","6.4","1.9","2.0",".505","",".738","6.2",".115","-0.4","1.0"
"14","14","DET","","Georgetown","","","","","","","","","","","","",""
"15","15","CHI","Byron Beck","Denver","1","53","9.1","4.7","1.8","0.6",".435","",".818","0.8",".078","-3.1","-0.1"
"16","16","LAL","Randolph Mahaffey","Clemson","","","","","","","","","","","","",""
"17","17","NYK","Phil Jackson","University of North Dakota","12","807","17.6","6.7","4.3","1.1",".453",".000",".736","29.3",".099","-0.9","2.4"
"18","18","SDR","Bob Netolicky","Drake University","","","","","","","","","","","","",""
"19","19","SEA","Bob Rule","Colorado State","8","403","29.4","17.4","8.3","1.5",".461","",".686","22.7",".092","-3.1","-0.2"
"20","20","BAL","","Seattle University","","","","","","","","","","","","",""
"21","21","DET","Darrell Hardy","Baylor","","","","","","","","","","","","",""
"22","22","CHI","John Dickson","Arkansas State University","","","","","","","","","","","","",""
"23","23","LAL","","Western Kentucky","","","","","","","","","","","","",""
"24","24","NYK","Gary Gregor","South Carolina","4","296","25.0","9.8","7.0","1.5",".431","",".715","2.6",".017","",""
"25","25","STL","Bob Verga","Duke","1","21","10.3","5.0","0.9","0.8",".452","",".625","0.1",".032","-2.9","0.0"
"26","26","CIN","Gary Gray","Oklahoma City University","1","44","6.3","2.4","0.5","0.6",".366","",".700","-0.5","-.093","",""
"27","27","SFW","Bill Turner","University of Akron","6","294","13.8","5.4","3.5","0.6",".407","",".728","4.8",".057","",""
"28","28","CIN","Sam Smith","Kentucky Wesleyan College","","","","","","","","","","","","",""
"29","29","SDR","Richard Moore","Hiram Scott College","","","","","","","","","","","","",""
"30","30","SEA","","Nebraska-Omaha","","","","","","","","","","","","",""
"31","31","SDR","Nick Jones","Oregon","3","188","12.0","5.3","1.1","1.3",".413","",".772","2.1",".046","",""
"32","32","BAL","Al Salvadori","South Carolina","","","","","","","","","","","","",""
"33","33","DET","Ronald Franz","Kansas","","","","","","","","","","","","",""
"34","34","CHI","Jim Burns","Northwestern","","3","3.7","1.3","0.7","0.3",".286","","","-0.1","-.248","",""
"35","35","LAL","Cliff Anderson","Saint Joseph's","3","81","7.2","3.0","1.3","0.8",".351","",".593","0.3",".021","",""
"36","36","NYK","Keith Swagerty","University of the Pacific","","","","","","","","","","","","",""
"37","37","STL","Wesley Bialosuknia","UConn","","","","","","","","","","","","",""
"38","38","CIN","Louie Dampier","Kentucky","3","232","19.1","6.7","1.1","2.8",".488","",".748","6.7",".073","-1.0","1.1"
"39","39","SFW","Bobby Lewis","UNC","4","255","16.9","5.8","2.1","2.2",".381","",".712","1.1",".012","",""
"40","40","BOS","","Texas-El Paso","","","","","","","","","","","","",""
"41","41","SDR","Ronald Kozlicki","Northwestern","","","","","","","","","","","","",""
"42","42","SDR","Craig Dill","Michigan","","","","","","","","","","","","",""
"43","43","SEA","Larry Bunce","Utah State University","","","","","","","","","","","","",""
"44","44","BAL","Dexter Westbrook","Providence","","","","","","","","","","","","",""
"45","45","DET","Paul Long","Wake Forest","3","71","6.1","3.9","0.8","0.8",".464","",".753","1.0",".111","",""
"46","46","CHI","","Jacksonville University","","","","","","","","","","","","",""
"47","47","LAL","","Bradley","","","","","","","","","","","","",""
